name;wind_east;wind_swest;wind_north;wind_middle
data;0.012131;0.00098361;0.012131;0.001949733
data;0.012131;0.008043653;0.012131;0.012094
data;0.012131;0.0108305;0.012131;0.012131
data;0.012131;0.003398905;0.012131;0.012131
data;0.03381975;0.032492;0.0355905;0.028951
data;0.038689;0.03976;0.04333;0.038689
data;0.0931955;0.135982;0.144934;0.10089775
data;0.3248825;0.65059;0.5057525;0.33568
data;0.3262275;0.6157375;0.4463925;0.39344
data;0.2926225;0.4404475;0.39344;0.39344
data;0.39344;0.5554575;0.5136525;0.39344
data;0.3687975;0.471475;0.4209375;0.42967
data;0.502135;0.694915;0.691475;0.6742625
data;0.672405;0.779885;0.7360425;0.85582
data;0.282295;0.24717;0.2906825;0.3871625
data;0.0966665;0.05245925;0.097873;0.1514675
data;0.146;0.10477775;0.15741;0.2495575
data;0.5042525;0.5502075;0.6181625;0.756715
data;0.3597275;0.344045;0.38564;0.6122975
data;0.25902;0.204635;0.25902;0.415735
data;0.27918;0.1830825;0.27918;0.44082
data;0.5554125;0.542295;0.645735;0.8381475
data;0.53279;0.520745;0.686555;0.84142
data;0.3038275;0.204295;0.2998925;0.483475
data;0.25902;0.15705;0.25902;0.415735
data;0.350425;0.2215175;0.25902;0.56066
data;0.199985;0.11851775;0.18934;0.3821275
data;0.1389325;0.05796725;0.09425;0.25902
data;0.15705;0.084437;0.148595;0.3262275
data;0.2310525;0.15795;0.19266;0.453935
data;0.709605;0.7669925;0.7387;0.9357775
data;0.9967225;0.9999125;0.99947;1
data;0.9970275;1;1;1
data;0.9999425;0.9999825;1;1
data;0.79701;0.60514;0.7966825;0.9816875
data;0.48541;0.25494;0.4449;0.862245
data;0.3305725;0.1347665;0.25024;0.7085
data;0.12127525;0.02644425;0.093524;0.3296925
data;0.08459;0.012131;0.038689;0.170645
data;0.04863425;0.002469958;0.02541;0.1087425
data;0.015672;0.000491803;0.0108305;0.05398925
data;0.012131;0;0.00098361;0.03786275
data;0.006743153;0;0.00098361;0.01295725
data;0.012131;0.000131148;0.00098361;0.02673775
data;0.012131;0.00098361;0.007114803;0.038689
data;0.01194525;0.000977053;0.0108305;0.03638725
data;0.001377045;7.21E-05;0.00037705;0.005716877
data;0.002469958;0.000229507;0.000615308;0.0121585
data;0.02629525;0.0091585;0.0228218;0.06272675
data;0.038689;0.02054075;0.038689;0.08459
data;0.06256525;0.08333775;0.07971475;0.149398
data;0.18814;0.2413525;0.2012325;0.3980575
data;0.0740375;0.08241625;0.0697695;0.1628375
data;0.038689;0.037066;0.03851175;0.08459
data;0.015672;0.004622955;0.01184915;0.03949725
data;0.005256805;0.00037705;0.00098361;0.012131
data;0.00469958;0.001025503;0.003428505;0.0174425
data;0.054716;0.06031025;0.06579675;0.114343
data;0.1401435;0.15536;0.200755;0.3131875
data;0.1526225;0.1558425;0.224225;0.3486325
data;0.07714075;0.08269525;0.074925;0.1720425
data;0.26246;0.33962;0.263435;0.436735
data;0.443605;0.6536075;0.490985;0.78055
data;0.65764;0.8627925;0.75182;0.95281
data;0.9632;0.99968;0.9893375;0.999615
data;0.99333;1;0.9999125;1
data;0.6950975;0.7703175;0.7996925;0.969865
data;0.5709875;0.480525;0.581545;0.9473
data;0.838645;0.858745;0.879295;0.998075
data;0.94;0.974675;0.94;1
data;0.95825;0.9964125;0.97471;1
data;0.9990675;0.9998775;0.999295;1
data;0.87599;0.86083;0.87311;1
data;0.76721;0.705245;0.76721;0.9972
data;0.7155725;0.463115;0.7155725;0.99475
data;0.56066;0.288145;0.5554575;0.9518625
data;0.507705;0.226725;0.3986425;0.94
data;0.5709875;0.288145;0.52023;0.9473
data;0.84266;0.70878;0.8027225;0.998075
data;0.998235;0.9973225;0.9967225;1
data;0.9845;0.9689875;0.9957125;1
data;0.99475;0.9682875;0.99475;1
data;0.9838;0.9546;0.994785;1
data;0.9993;0.9991775;0.9994525;1
data;0.9621625;0.8769675;0.958415;1
data;0.94;0.8156075;0.94;1
data;0.81511;0.45983;0.731925;0.9988025
data;0.381135;0.10813975;0.232605;0.78678
data;0.145355;0.01832775;0.05628425;0.35634
data;0.15705;0.012131;0.07923475;0.32847
data;0.122025;0.012131;0.08459;0.25902
data;0.15705;0.0320495;0.08459;0.3441525
data;0.15705;0.038689;0.08459;0.39344
data;0.12081925;0.02541;0.07005475;0.2997475
data;0.04710425;0.003398905;0.021426;0.12199325
data;0.038689;0.00098361;0.012131;0.08459
data;0.0344155;0.002110758;0.01443275;0.0786305
data;0.12186525;0.05877025;0.07865875;0.255135
data;0.315795;0.2284075;0.2283125;0.5773425
data;0.10622475;0.0450853;0.06608475;0.2255825
data;0.03559025;0.00131803;0.013636;0.07846975
data;0.07234975;0.026292;0.05813675;0.148981
data;0.1063275;0.0616395;0.10029025;0.27033
data;0.20607;0.16740325;0.1834375;0.4466
data;0.463125;0.5766375;0.5088325;0.87952
data;0.39469;0.3968525;0.4293;0.8392675
data;0.8077375;0.902595;0.87766;0.99254
data;0.92733;0.9920125;0.9774125;1
data;0.7683625;0.8286;0.8075275;0.9969275
data;0.8484525;0.935415;0.8583525;0.9998375
data;0.99298;0.99968;0.9985075;1
data;0.96565;0.9546225;0.9720875;1
data;0.648655;0.38847;0.6124275;0.97855
data;0.4000525;0.1597775;0.2852075;0.752445
data;0.17556;0.04936075;0.110529;0.35634
data;0.08459;0.010459125;0.03976;0.1998775
data;0.08459;0.028951;0.0608745;0.25868
data;0.08459;0.0223115;0.07158475;0.242025
data;0.04939925;0.009344275;0.038689;0.1425575
data;0.082295;0.012131;0.038689;0.15705
data;0.04863425;0.009344275;0.0320495;0.1087425
data;0.05475425;0.012131;0.038689;0.148595
data;0.039454;0.01008745;0.038689;0.10053
data;0.082295;0.03381975;0.0601095;0.1568075
data;0.08459;0.038689;0.08459;0.1658875
data;0.1063275;0.07540975;0.1063275;0.2833225
data;0.202935;0.148595;0.204635;0.4881975
data;0.25902;0.15705;0.25902;0.56066
data;0.25902;0.15705;0.2335275;0.54115
data;0.18764;0.12436725;0.1658875;0.4079325
data;0.3486325;0.33568;0.3370925;0.7012425
data;0.39344;0.39344;0.490985;0.76721
data;0.3305725;0.26597;0.32978;0.7085
data;0.12127525;0.064377;0.10273475;0.3296925
data;0.08459;0.0223115;0.038689;0.170645
data;0.0848315;0.0214935;0.04710425;0.1658875
data;0.159025;0.1083525;0.1488;0.3366425
data;0.0686845;0.03064475;0.05541725;0.1861725
data;0.02629525;0.002469958;0.01295725;0.081707
data;0.01257375;0.001057932;0.006743275;0.04129
data;0.042716;0.02105155;0.0401805;0.110393
data;0.03574325;0.009220625;0.02718025;0.0809255
data;0.11563525;0.066697;0.111198;0.2187325
data;0.112365;0.08459;0.112365;0.25902
data;0.08459;0.08459;0.08459;0.25902
data;0.06928975;0.047479;0.06928975;0.1633175
data;0.01655725;0.00283277;0.010284203;0.046463
data;0.005628428;0.000131148;0.00098361;0.01257375
data;0.012131;0.00098361;0.00990165;0.037361
data;0.012131;0.00098361;0.012131;0.038689
data;0.012131;0.006557377;0.012131;0.038689
data;0.012131;0.012131;0.012131;0.038689
data;0.012131;0.009344225;0.012131;0.038689
data;0.00990165;0.00098361;0.005256805;0.02629525
data;0.00098361;0.000131148;0.000737705;0.01200725
data;0.000327868;0;0;0.001664858
data;0;0;0;0.00037705
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0.0002459
data;0.000672125;0.000360655;0.000360655;0.00098361
data;0.00037705;0;0;0.00098361
data;0.000131148;0;0;0.00098361
data;0.00098361;0.000622952;0.000622952;0.00284153
data;0.008043653;0.008043653;0.0091585;0.015672
data;0.015672;0.0331205;0.02673775;0.038689
data;0.038689;0.08893;0.0631695;0.07816375
data;0.015672;0.0241475;0.02275425;0.03255725
data;0.012131;0.0187705;0.015672;0.038689
data;0.012131;0.03851175;0.03674125;0.038689
data;0.0108305;0.009248053;0.0110075;0.02541
data;0.00098361;0.000462295;0.00098361;0.012131
data;0.006371653;0.00098033;0.006371653;0.015672
data;0.012131;0.0108305;0.012131;0.038689
data;0.012131;0.012131;0.03027875;0.038689
data;0.01168525;0.008786825;0.01168525;0.03116425
data;0.001243708;0.000409833;0.001243708;0.012131
data;0.00098361;0.000622952;0.00098361;0.012131
data;0.00098361;0.00098361;0.00098361;0.012131
data;0.00098361;0.000868855;0.00098361;0.012131
data;0.00098361;8.52E-05;0.0007541;0.00343608
data;0.00414208;0.001946453;0.006185753;0.012094
data;0.012131;0.015635;0.02496725;0.0320495
data;0.012131;0.03381975;0.0355905;0.038689
data;0.007114803;0.004513705;0.012131;0.01788525
data;0.0108305;0.00098361;0.012131;0.012131
data;0.01481625;0.014562902;0.01655725;0.0378855
data;0.07155525;0.18233575;0.11361325;0.130923
data;0.07005475;0.1338485;0.11611025;0.12081925
data;0.01965575;0.017952703;0.02440425;0.03949725
data;0.0076721;0.00098361;0.00377053;0.012131
data;0.010273275;0.00098361;0.0087869;0.01832775
data;0.00098361;0.000262295;0.000426223;0.004885355
data;0.00098361;0;0;0.00098361
data;0.001243707;0.000327868;0.000943177;0.008043653
data;0.01522625;0.024552;0.0228218;0.032492
data;0.038689;0.038689;0.038689;0.05016425
data;0.038689;0.0677595;0.0608745;0.08459
data;0.05016425;0.09545975;0.084437;0.13531
data;0.02673775;0.033743;0.03735525;0.0585795
data;0.012131;0.012131;0.012131;0.038689
data;0.012131;0.005814303;0.012131;0.038689
data;0.03027875;0.030022;0.0320495;0.05322425
data;0.09867075;0.1444595;0.12248725;0.1886735
data;0.43886;0.8040575;0.6347875;0.7717375
data;0.7520625;0.9974625;0.939425;0.9920125
data;0.69213;0.953135;0.8669025;0.9629175
data;0.3211475;0.4063925;0.361965;0.5675425
data;0.394665;0.507605;0.48176;0.678295
data;0.560775;0.73167;0.7102925;0.913925
data;0.224505;0.19851;0.24677;0.4429825
data;0.2512025;0.2466525;0.25494;0.5160675
data;0.135695;0.09890975;0.1404525;0.301375
data;0.07540975;0.02673775;0.07234975;0.15773
data;0.038689;0.012131;0.038689;0.09425
data;0.038689;0.012131;0.038689;0.08459
data;0.03381975;0.002469958;0.03027875;0.07540975
data;0.0087869;0.00037705;0.003584805;0.021426
data;0.012131;0.000697275;0.003584805;0.02673775
data;0.0395685;0.0254778;0.03344275;0.097349
data;0.081632;0.0669945;0.081224;0.1541525
data;0.027779;0.013020825;0.02440425;0.06654325
data;0.0379805;0.011834;0.02673775;0.083366
data;0.01319325;0.001003275;0.004885355;0.02901625
data;0.008601025;0.000590173;0.00098361;0.012131
data;0.000426223;0;0.000131148;0.003584805
data;2.30E-05;0;0;0.000688525
data;0.00428861;0.00057377;0.00153881;0.0105923
data;0.012131;0.0108305;0.023565;0.03806925
data;0.012131;0.0100874;0.015672;0.03806925
data;0.002469958;0.000426223;0.002469958;0.01319325
data;0.00098361;0;0.000786888;0.01131355
data;0.0002459;0;0;0.001057933
data;0;0;0;0.00098361
data;8.52E-05;0;0;0.00098361
data;0.00098033;0.000672125;0.000868855;0.008601025
data;0.009344225;0.006557377;0.0108305;0.02496725
data;0.01443275;0.02054075;0.02009825;0.038689
data;0.0485455;0.09560825;0.0656245;0.08213125
data;0.1862525;0.5143325;0.233285;0.325535
data;0.2318275;0.54115;0.25902;0.3777575
data;0.15705;0.3105475;0.25902;0.25902
data;0.15705;0.25902;0.25902;0.27067
data;0.21313;0.3329525;0.2993475;0.4152875
data;0.25902;0.5160675;0.4857825;0.56066
data;0.3015875;0.4742625;0.4209375;0.6054125
data;0.547465;0.807615;0.7339825;0.8934225
data;0.96154;0.999965;0.99776;0.9998775
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;0.9998375;0.997025;0.99979;1
data;0.7371425;0.409615;0.6942;0.9816875
data;0.415735;0.15705;0.297105;0.862245
data;0.3798475;0.1314685;0.2515425;0.73967
data;0.14105575;0.017952703;0.07725475;0.32923
data;0.042055;0.00098361;0.01788525;0.115988
data;0.03851175;0.00098361;0.012131;0.08459
data;0.01184915;0.000131148;0.003945425;0.03639875
data;0.000622955;0;6.01E-05;0.005702853
data;0.00098361;0;0.000672125;0.01205675
data;0.001429508;0;0.00098361;0.01257375
data;0.015412;0.001686352;0.008043653;0.043481
data;0.038689;0.022237;0.0355905;0.08459
data;0.0223115;0.004513705;0.015672;0.05628425
data;0.012131;0.00098361;0.0091585;0.03674125
data;0.002469958;0.000131148;0.00098361;0.012308
data;0.009344225;0.000868855;0.002469958;0.02541
data;0.012131;0.006557377;0.012131;0.038689
data;0.0209835;0.01443275;0.0209835;0.05322425
data;0.0893705;0.099776;0.10117725;0.1712735
data;0.3217475;0.4907525;0.319015;0.4954125
data;0.2338025;0.31559;0.2310225;0.45754
data;0.14739;0.125648;0.14739;0.2836625
data;0.22333;0.26775;0.22673;0.480385
data;0.24871;0.2471225;0.2515425;0.52443
data;0.1528225;0.13365175;0.15917;0.317265
data;0.35148;0.4485325;0.4363225;0.6359975
data;0.649975;0.840145;0.7808625;0.9568125
data;0.80465;0.9883625;0.9482125;0.9986
data;0.79601;0.956485;0.889865;0.9975525
data;0.9871625;0.99968;0.9967225;1
data;0.99979;1;1;1
data;0.95746;0.983075;0.97526;1
data;0.964445;0.9849725;0.9843375;1
data;0.667635;0.435745;0.6314075;0.965505
data;0.415735;0.170645;0.297105;0.77777
data;0.3262275;0.15705;0.25902;0.7431125
data;0.2210775;0.08506975;0.1548945;0.5079025
data;0.0577735;0.008983603;0.02916575;0.15477
data;0.015672;0.000590173;0.012131;0.07311475
data;0.0293935;0.00097268;0.01194525;0.079949
data;0.004327955;6.01E-05;0.001032783;0.01970675
data;0.00098361;0;8.52E-05;0.012131
data;0.008601025;0.000295083;0.002466678;0.02496725
data;0.028951;0.006185753;0.0187705;0.0677595
data;0.038689;0.03027875;0.038689;0.09425
data;0.068001;0.04939925;0.0644175;0.1658875
data;0.1963925;0.1868955;0.2026425;0.3956725
data;0.4979325;0.6826;0.59366;0.8472725
data;0.820675;0.9893175;0.903335;0.9980775
data;0.40295;0.5230775;0.4347525;0.8503
data;0.3015875;0.2769425;0.3038275;0.6329525
data;0.4852275;0.4686875;0.55836;0.862055
data;0.3779475;0.2788975;0.400055;0.701995
data;0.46869;0.43504;0.445495;0.8449675
data;0.26319;0.15871;0.2144925;0.510165
data;0.15705;0.08459;0.1401425;0.32847
data;0.18594;0.10512075;0.1791425;0.4686875
data;0.19759;0.1300425;0.1942825;0.442785
data;0.7463675;0.8278975;0.79554;0.954645
data;0.7063975;0.76319;0.7386125;0.9845
data;0.48541;0.38153;0.52443;0.92253
data;0.324115;0.1735895;0.2728275;0.6377325
data;0.08118275;0.02739525;0.06083175;0.2213975
data;0.05398925;0.01131355;0.038689;0.15536
data;0.02670075;0.000893995;0.01344265;0.06677175
data;0.001539893;0;0.00034426;0.007383628
data;0.000213123;0;1.64E-05;0.002469958
data;0.005814303;0.00021312;0.00093443;0.02319675
data;0.00098361;0;0.000327868;0.012131
data;0.00037705;0;0;0.002469958
data;0;0;0;0.00098361
data;2.30E-05;0;0;0.000688525
data;0.000944265;0.00057377;0.000721313;0.00953005
data;0.0076721;0.00098361;0.00098361;0.012131
data;0.00098361;0.0002459;0.000491803;0.005628377
data;0.000944265;0;0.000590173;0.004699478
data;2.30E-05;0;0;0.000409833
data;0;0;0;0
data;0;0;0;0.000622952
data;0;0;0;0.000131148
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0.0002459
data;0.000737705;0.000786888;0.000737705;0.00098361
data;0.00098361;0.00098361;0.00098361;0.00098361
data;0.000360655;0.00034427;0.000377048;0.001169407
data;0.008043653;0.028636;0.021339025;0.0226394
data;0.01965575;0.083162;0.038689;0.042667
data;0.038689;0.148595;0.07234975;0.084437
data;0.038689;0.10270425;0.07234975;0.08459
data;0.03674125;0.07005475;0.038689;0.05628425
data;0.012308;0.02054075;0.0223115;0.03337725
data;0.008786825;0.002469958;0.0089726;0.012131
data;0.000540985;0.000327868;0.000540985;0.003398905
data;7.21E-05;0;1.64E-05;0.000770495
data;0.004507148;0.002579233;0.003535625;0.008778025
data;0.02718025;0.0419125;0.03160675;0.03674125
data;0.03497275;0.05893525;0.0493585;0.05688675
data;0.1920295;0.5528225;0.38598;0.31175
data;0.25902;0.76721;0.3986425;0.39344
data;0.25902;0.7259;0.39344;0.54115
data;0.24871;0.520745;0.3710375;0.5160675
data;0.1257625;0.18497325;0.188785;0.227655
data;0.08459;0.08459;0.08684425;0.15705
data;0.08459;0.08459;0.0899025;0.15943
data;0.171516;0.206305;0.2188625;0.3410575
data;0.583525;0.8121025;0.69585;0.8556225
data;0.457195;0.63104;0.5829525;0.67891
data;0.2372025;0.243415;0.29597;0.45754
data;0.1449725;0.112365;0.154825;0.3038275
data;0.08628075;0.04945;0.08684425;0.18594
data;0.18814;0.13115425;0.19388;0.3980575
data;0.0740375;0.040529;0.068707;0.1628375
data;0.015672;0.001003275;0.006991403;0.03949725
data;0.005256805;0;0.00098361;0.012131
data;0.00469958;0.0002459;0.002655755;0.01611475
data;0.03293475;0.023552025;0.0307215;0.07081975
data;0.038689;0.038689;0.038689;0.08459
data;0.038689;0.038689;0.038689;0.08459
data;0.038689;0.038689;0.038689;0.08459
data;0.038689;0.0223115;0.03786275;0.08459
data;0.0209835;0.00469958;0.01295725;0.05398925
data;0.012131;0.004885253;0.012131;0.038689
data;0.007114803;0.000540985;0.003956355;0.019213
data;0.000409833;0;0.000131148;0.002469958
data;0;0;0;0.00037705
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0.000868855
data;0;0;0;0.000131148
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0.00034427;0.00034427;0.00034427;0.000868855
data;0;3.06E-05;0;0.00098361
data;0.000868855;0.000953008;0.000868855;0.003770503
data;0.000590173;0.0002765;0.000161748;0.00098361
data;0.00098361;0.000953008;0.000953008;0.005256878
data;0.00098361;0.00098361;0.00098361;0.001949733
data;0.006371653;0.007177128;0.008601025;0.01253675
data;0.02479225;0.08371025;0.04312225;0.05555875
data;0.1920295;0.72054;0.3956875;0.334045
data;0.3746225;0.95585;0.5950825;0.56066
data;0.264395;0.6616975;0.400055;0.415735
data;0.3015875;0.7719125;0.49236;0.499345
data;0.533115;0.96525;0.7983225;0.80578
data;0.896805;1;0.992895;0.99706
data;0.94;1;0.996065;0.9990375
data;0.94;1;0.995625;1
data;0.9838;1;1;1
data;0.9983375;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;1;0.21666675;1;0.7000025
data;1;0.68333425;1;1
data;1;1;1;1
data;0.9990375;0.97995;0.9984275;1
data;0.971025;0.7268725;0.9453425;1
data;0.759145;0.2554825;0.583525;0.9899875
data;0.323865;0.0515355;0.190065;0.697015
data;0.1438775;0.007486325;0.05659025;0.3088525
data;0.15705;0.027623;0.093179;0.3777575
data;0.18594;0.038689;0.154795;0.39344
data;0.15705;0.02541;0.08684425;0.3777575
data;0.13531;0.02054075;0.08459;0.2903825
data;0.21925;0.07387975;0.13772825;0.52443
data;0.157175;0.04398275;0.09425;0.3821275
data;0.101337;0.0187115;0.08684425;0.27918
data;0.232845;0.10459475;0.19388;0.573255
data;0.12127525;0.03064475;0.0697695;0.322215
data;0.07234975;0.0108305;0.038689;0.15773
data;0.038689;0.00098361;0.028951;0.09425
data;0.0608745;0.012778;0.038689;0.148595
data;0.11165;0.06468225;0.09251775;0.283525
data;0.3345725;0.2892925;0.2677475;0.6459975
data;0.39344;0.39344;0.39344;0.8046475
data;0.54115;0.5093775;0.5136525;0.94
data;0.415735;0.37046;0.3986425;0.847845
data;0.39344;0.26126;0.3620775;0.76721
data;0.38672;0.3619625;0.4382275;0.86283
data;0.1829;0.10813975;0.1634925;0.429835
data;0.08459;0.02054075;0.05092925;0.1995375
data;0.0919175;0.0331205;0.0639345;0.2471225
data;0.1671675;0.089491;0.12927325;0.3661075
data;0.08748625;0.02644425;0.05628425;0.1914875
data;0.038689;0.008043725;0.0320495;0.09425
data;0.0639345;0.02054075;0.04333;0.150975
data;0.1371675;0.09554275;0.133229;0.32768
data;0.41606;0.40394;0.3837175;0.76391
data;0.866835;0.960705;0.897355;0.99706
data;1;1;1;1
data;1;1;1;1
data;1;1;1;1
data;0.9970275;0.9995625;0.9989525;1
data;1;1;1;1
data;1;1;1;1
data;0.99611;0.9848075;0.99099;1
data;0.835735;0.48121;0.7421175;0.9978125
data;0.5732825;0.21313;0.4449;0.9792375
data;0.44082;0.1621475;0.2851575;0.9198425
data;0.65361;0.3311;0.53495;0.9854425
data;0.457195;0.16435275;0.3161025;0.87275
data;0.264395;0.0617925;0.16328;0.5882
data;0.3015875;0.10013725;0.208035;0.6955075
data;0.502135;0.2412525;0.3731675;0.9568125
data;0.7259;0.499345;0.691475;0.99475
data;0.782185;0.498035;0.7712425;0.995975
data;0.9713625;0.94464;0.9677625;1
data;0.9828875;0.9737625;0.9701125;1
data;0.9958725;0.995185;0.9963325;1
data;0.79484;0.56869;0.736075;0.9923675
data;0.334175;0.11119975;0.223285;0.70832
data;0.170645;0.038689;0.112365;0.45754
data;0.13893425;0.02223725;0.07005475;0.3482925
data;0.05016425;0.001686353;0.021426;0.12965675
data;0.015672;3.06E-05;0.004117353;0.07311475
data;0.0355905;0.000953008;0.01178425;0.08459
data;0.03851175;0.00098361;0.012131;0.08459
data;0.01373175;0.000327868;0.003956355;0.04398275
data;0.001330433;0;0.000590173;0.01295725
data;0.00098361;0;0.00098361;0.012131
data;0.00302733;0.00018032;0.001169407;0.01655725
data;0.03116425;0.02273765;0.02529515;0.07311475
data;0.039454;0.03027875;0.038689;0.09087
data;0.082295;0.0601095;0.0601095;0.1568075
data;0.084284;0.07005475;0.07158475;0.15705
data;0.04486;0.0223115;0.039199;0.10391
data;0.12997;0.11635025;0.122845;0.257625
data;0.12081925;0.10270425;0.11840525;0.25902
data;0.081785;0.07370275;0.07923475;0.2278725
data;0.01763575;0.005882003;0.012125652;0.04409025
data;0.00098361;0;0.0002459;0.012131
data;0.00098361;0;0;0.012131
data;0.00098361;0;3.06E-05;0.012131
data;0.00098361;0;0.000953008;0.012131
data;0.000786888;0;0.0002459;0.00469958
data;0.000196718;4.92E-05;0.000131148;0.001949733
data;0.00953005;0.008213045;0.0205958;0.03024175
data;0.015672;0.015672;0.019213;0.038689
data;0.038689;0.038689;0.038689;0.07923475
data;0.038689;0.038689;0.038689;0.08459
data;0.038689;0.038689;0.038689;0.08459
data;0.038689;0.03674125;0.038689;0.08459
data;0.015672;0.01007865;0.0223115;0.044809
data;0.012131;0.00098361;0.012131;0.02541
data;0.012131;0.00098361;0.012131;0.012131
data;0.012131;0.001169407;0.012131;0.01965575
data;0.015672;0.01511465;0.02496725;0.038689
data;0.03381975;0.03337725;0.03381975;0.038689
data;0.007300553;0.003584805;0.005814178;0.019213
data;0.00098361;0.00037705;0.00098361;0.012131
data;0.00098361;0.000131148;0.00098361;0.012131
data;0.00098361;0.00098361;0.00098361;0.012131
data;0.00098361;0.00098361;0.00098361;0.012131
data;0.00098361;0.00098361;0.00098361;0.012131
data;0.00098361;0.000161748;0.000737705;0.004736653
data;0.002469958;0.000953008;0.00098361;0.012094
data;0.012131;0.00098361;0.0108305;0.012131
data;0.012131;0.01145025;0.01257375;0.0355905
data;0.0355905;0.05216175;0.037361;0.0677595
data;0.038689;0.042667;0.038689;0.08459
data;0.0608745;0.094097;0.07234975;0.1063275
data;0.1268575;0.15705;0.148595;0.2165325
data;0.1449725;0.15705;0.15705;0.242025
data;0.08459;0.1039135;0.09425;0.14618
data;0.1275375;0.1706875;0.16389;0.2232525
data;0.2515425;0.4390725;0.329815;0.460875
data;0.18934;0.2655075;0.259915;0.39344
data;0.21313;0.25902;0.25902;0.39344
data;0.262155;0.288145;0.2769425;0.435245
data;0.4521625;0.6134425;0.5388525;0.7155725
data;0.3038275;0.346285;0.400055;0.5882
data;0.3746225;0.378505;0.44918;0.650165
data;0.2439975;0.19933;0.261025;0.471475
data;0.1774425;0.1621475;0.1791425;0.4079325
data;0.362075;0.3446925;0.4217475;0.7012425
data;0.37328;0.290385;0.37328;0.6673775
data;0.39344;0.38672;0.4857825;0.76721
data;0.39344;0.39344;0.3986425;0.76721
data;0.39344;0.39344;0.518855;0.76721
data;0.39344;0.3755175;0.51517;0.760785
data;0.2429525;0.142557;0.2060375;0.4780975
data;0.0966665;0.037426;0.06092525;0.226465
data;0.1401435;0.06954475;0.1221365;0.2859
data;0.10029025;0.041494;0.08684425;0.25902
data;0.08459;0.0223115;0.07540975;0.170645
data;0.0930425;0.02678125;0.0530625;0.1813825
data;0.3128225;0.224375;0.2822825;0.5609825
data;0.2338025;0.15400775;0.1978375;0.471475
data;0.1665925;0.0942855;0.13048;0.3250375
data;0.65833;0.75569;0.7051975;0.8944575
data;0.974675;0.9997375;0.99301;1
data;0.9817825;0.996585;0.9926275;1
data;0.667635;0.59865;0.6795875;0.967425
data;0.612295;0.5487675;0.612295;0.9591625
data;0.56066;0.3973425;0.56066;0.94
data;0.5437525;0.385225;0.52443;0.952775
data;0.38763;0.2253625;0.3219325;0.825
data;0.6862725;0.518195;0.6745675;0.979045
data;0.598525;0.38153;0.570655;0.9792375
data;0.415735;0.18934;0.3620775;0.862245
data;0.44918;0.2796;0.4268825;0.825415
data;0.760395;0.6781125;0.750065;0.99417
data;0.6191825;0.4459;0.6191825;0.9839225
data;0.56066;0.39344;0.56066;0.9409125
data;0.6775175;0.471125;0.667575;0.9847125
data;0.334175;0.15871;0.24106;0.7053775
data;0.2210775;0.06867;0.13742225;0.5022775
data;0.0577735;0.005390205;0.0283335;0.13908525
data;0.04863425;0.007226203;0.037361;0.148595
data;0.038689;0.001057933;0.01788525;0.09425
data;0.03600375;0.00098361;0.012094;0.082295
data;0.004914855;0.00018032;0.001539893;0.02219125
data;0.001057932;0;0.00018032;0.012131
data;0.01131355;0.000786888;0.007300553;0.03381975
data;0.0209835;0.00487658;0.01611475;0.05322425
data;0.07234975;0.05663175;0.0662295;0.148981
data;0.13961425;0.12471075;0.14131425;0.2900425
data;0.2515425;0.3446925;0.25494;0.52443
data;0.25902;0.288145;0.25902;0.56066
data;0.2386225;0.204635;0.2386225;0.415735
data;0.15705;0.1425575;0.15705;0.39344
data;0.1666225;0.1300425;0.16955;0.3799475
data;0.6842725;0.830635;0.7560525;0.93224
data;0.73623;0.93853;0.8616225;0.9899
data;0.3445925;0.29117;0.3363175;0.6628775
data;0.25902;0.1876375;0.25902;0.5882
data;0.3777575;0.2836625;0.365065;0.76721
data;0.3238475;0.2095075;0.25024;0.631475
data;0.12127525;0.055962;0.093524;0.3088525
data;0.08459;0.03027875;0.040525;0.1794825
data;0.1268575;0.0601095;0.09921925;0.27033
data;0.206335;0.11961325;0.15705;0.3929925
data;0.25902;0.15705;0.21313;0.54115
data;0.2437225;0.143765;0.22673;0.5160675
data;0.113573;0.03680325;0.08869275;0.227655
data;0.0848315;0.0209835;0.044809;0.1658875
data;0.162665;0.0901045;0.13048;0.3482925
data;0.1244425;0.07158475;0.09425;0.269465
data;0.08459;0.03337725;0.044809;0.15773
data;0.08459;0.040117;0.0639345;0.1658875
data;0.13893425;0.083162;0.08459;0.25868
data;0.112365;0.07005475;0.079949;0.236925
data;0.04710425;0.0156995;0.03387075;0.1051205
data;0.046339;0.02408175;0.038689;0.120818
data;0.02363925;0.004513705;0.015672;0.0585795
data;0.0108305;0.000737705;0.0089726;0.0355905
data;0.00098361;0;0.000540985;0.012131
data;0.00037705;0;0;0.002469958
data;0;0;0;0.00098361
data;0;0;0;0.000459025
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0
data;0;0;0;0.000622952
data;0;0;0;0.000131148
data;0;0;0;0
